iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
221,22200,-39.20388,1.07718,0.63095,-36.49127,1.25134,0.60328,-39.22273,1.59631,0.61925
222,22300,-38.96162,2.36299,0.63025,-36.28988,1.27704,0.59898,-38.76451,1.20615,0.61222
223,22400,-38.85885,1.48865,0.62880,-36.12215,1.22964,0.59803,-38.60717,1.69707,0.61136
224,22500,-38.60019,2.01873,0.62065,-35.91650,1.22150,0.59297,-38.42276,1.94267,0.60708
225,22600,-38.78940,2.42747,0.61685,-35.72656,1.22931,0.59127,-38.01643,1.45785,0.60379
226,22700,-38.18377,1.58765,0.61408,-35.47676,1.20417,0.58602,-37.76591,1.31905,0.60032
227,22800,-38.05545,1.26572,0.61673,-35.26771,1.22989,0.58129,-37.46329,1.37752,0.59952
228,22900,-37.81606,1.40135,0.60836,-35.06945,1.17913,0.58015,-37.15528,1.24710,0.59467
229,23000,-37.70473,1.53397,0.60665,-34.91867,1.24081,0.57357,-36.97561,1.30277,0.59553
230,23100,-37.80589,1.85573,0.60408,-34.72184,1.20551,0.57122,-36.82030,1.23965,0.58564
231,23200,-37.38184,1.86940,0.59938,-34.51643,1.27930,0.56759,-36.65631,1.17320,0.58355
232,23300,-37.16267,1.54016,0.59656,-34.25959,1.22264,0.56489,-36.43939,1.18766,0.58102
233,23400,-36.83154,1.68223,0.59391,-34.07540,1.19829,0.56016,-36.20782,1.25458,0.57592
234,23500,-36.97759,2.22675,0.58980,-33.87458,1.22116,0.55981,-35.94922,1.28691,0.57598
235,23600,-36.54167,1.63178,0.58484,-33.67507,1.19815,0.55587,-35.73261,1.21598,0.57274
236,23700,-36.19179,1.78976,0.58236,-33.54240,1.22121,0.55227,-35.53768,1.23698,0.57116
237,23800,-36.42778,2.38487,0.58023,-33.34650,1.24457,0.55220,-35.33216,1.27178,0.56921
238,23900,-36.15355,1.38992,0.57696,-33.14032,1.20598,0.54351,-35.12553,1.23000,0.56520
239,24000,-35.89778,2.14809,0.57593,-32.94572,1.23290,0.54207,-34.91891,1.24055,0.56014
240,24100,-35.73334,1.42231,0.57405,-32.85202,1.19942,0.54072,-34.67854,1.23143,0.55950
241,24200,-35.33616,1.28515,0.56753,-32.67535,1.21144,0.53696,-34.47461,1.20363,0.55629
242,24300,-35.23065,1.19509,0.56418,-32.48260,1.17439,0.53054,-34.26642,1.15112,0.55418
243,24400,-35.03800,1.24255,0.56158,-32.24452,1.28872,0.53029,-34.15725,1.13416,0.54875
244,24500,-34.70602,1.23340,0.55865,-32.01779,1.21418,0.52605,-33.95648,1.22276,0.54561
