iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
232,23300,0.92707,0.05684,1.59947,0.98472,0.05658,1.60134,0.98734,0.05683,1.60219
233,23400,0.90508,0.05655,1.59988,0.98032,0.05612,1.60184,0.99639,0.05673,1.60240
234,23500,0.92473,0.05610,1.60024,0.98013,0.05599,1.60133,0.99630,0.05612,1.60275
235,23600,0.95010,0.05594,1.59932,0.94140,0.05548,1.60168,0.97264,0.05580,1.60249
236,23700,0.99238,0.05573,1.59910,0.99771,0.05490,1.60093,0.99763,0.05520,1.60221
237,23800,1.00186,0.05506,1.59997,1.01210,0.05477,1.60162,1.02350,0.05473,1.60227
238,23900,0.96580,0.05489,1.59890,0.98103,0.05423,1.60111,0.97223,0.05480,1.60233
239,24000,1.00079,0.05436,1.59865,0.96793,0.05399,1.60163,0.96849,0.05411,1.60206
240,24100,0.96470,0.05396,1.59892,0.98128,0.05363,1.60090,0.91272,0.05373,1.60203
241,24200,0.99005,0.05329,1.59908,0.95397,0.05335,1.60165,0.94854,0.05338,1.60201
242,24300,0.93233,0.05334,1.59886,0.96551,0.05260,1.60131,0.97114,0.05322,1.60224
243,24400,0.94105,0.05281,1.59926,0.94093,0.05262,1.60096,1.01991,0.05305,1.60189
244,24500,0.92037,0.05256,1.59896,0.97804,0.05208,1.60094,0.98776,0.05259,1.60192
245,24600,0.96755,0.05227,1.59881,0.98796,0.05198,1.60135,0.98355,0.05230,1.60186
246,24700,1.02093,0.05183,1.59940,0.97012,0.05161,1.60100,0.97065,0.05198,1.60179
247,24800,1.00809,0.05121,1.59844,0.98162,0.05105,1.60111,0.97790,0.05141,1.60195
248,24900,0.93463,0.05110,1.59929,0.92580,0.05078,1.60095,0.98098,0.05126,1.60219
