iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
127,12800,-8.61063,1.13829,0.13318,1.61130,-8.70990,1.13187,0.13505,1.56164,-9.06183,1.24854,0.13399,1.60856,-9.56059,0.67695,0.10091,1.58146
128,12900,-8.57942,1.37670,0.13143,1.61062,-8.71301,1.20660,0.13345,1.56185,-8.90691,1.36876,0.13225,1.60835,-9.57724,0.65702,0.09950,1.58148
129,13000,-8.49051,1.23405,0.12977,1.61058,-8.52936,1.09407,0.13193,1.56264,-8.94450,1.43759,0.13043,1.60875,-9.41369,0.65181,0.09785,1.58012
130,13100,-8.27853,1.12663,0.12827,1.61059,-8.42106,1.04610,0.13014,1.56187,-8.95231,1.54170,0.12887,1.60742,-9.37769,0.62399,0.09607,1.57993
131,13200,-8.19798,1.26981,0.12662,1.61056,-8.43844,1.21138,0.12851,1.56255,-8.77067,1.61411,0.12737,1.60734,-9.33686,0.71393,0.09455,1.58058
132,13300,-8.16936,1.10173,0.12490,1.61045,-8.38725,1.15700,0.12687,1.56141,-8.64467,1.36943,0.12580,1.60770,-9.24315,0.67625,0.09316,1.58044
133,13400,-8.07636,1.10049,0.12339,1.61014,-8.23241,1.20497,0.12524,1.56255,-8.58941,1.38231,0.12419,1.60744,-9.11556,0.70278,0.09147,1.57960
134,13500,-8.00768,1.17525,0.12178,1.61008,-8.19745,1.08417,0.12385,1.56101,-8.50017,1.44404,0.12234,1.60827,-9.13852,0.70473,0.08993,1.57943
135,13600,-7.94499,1.02304,0.12043,1.60929,-8.09918,1.18322,0.12189,1.56231,-8.45804,1.31342,0.12107,1.60706,-9.08436,0.79150,0.08857,1.57834
136,13700,-7.83051,1.01658,0.11870,1.61045,-8.05989,1.04401,0.12074,1.56167,-8.37632,1.37019,0.11927,1.60692,-8.93550,0.63702,0.08678,1.57818
137,13800,-7.78372,1.11065,0.11734,1.60903,-8.00299,1.00440,0.11907,1.55933,-8.31424,1.16785,0.11779,1.60703,-8.90207,0.62279,0.08539,1.57861
138,13900,-7.71859,0.99849,0.11565,1.60914,-7.88566,1.05955,0.11769,1.55995,-8.29489,1.32842,0.11614,1.60767,-8.82499,0.63891,0.08377,1.57843
139,14000,-7.63041,1.00239,0.11419,1.60915,-7.78056,1.15309,0.11612,1.55960,-8.20543,1.33713,0.11460,1.60677,-8.74793,0.63302,0.08264,1.57799
