iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
235,23600,-26.10263,3.90595,0.29661,-27.66342,3.43470,0.31259,-24.92161,3.27919,0.29067
236,23700,-25.88267,3.45682,0.29711,-27.72027,3.32544,0.31306,-24.91631,3.35167,0.28886
237,23800,-25.98429,3.42249,0.29987,-27.56329,3.56824,0.31105,-24.91818,3.30996,0.28715
238,23900,-25.91465,3.32397,0.29636,-27.61125,3.07131,0.31267,-25.00654,3.43021,0.29016
239,24000,-26.10953,3.43683,0.29882,-27.57456,3.19675,0.31219,-24.98101,3.64536,0.29018
240,24100,-26.01725,3.52054,0.29749,-27.58844,3.43559,0.31171,-25.15859,3.91095,0.29257
241,24200,-25.82440,3.47948,0.29682,-27.59140,3.54580,0.31014,-25.10816,3.64663,0.29005
242,24300,-25.87605,3.66234,0.29894,-27.45895,3.09682,0.30994,-25.03266,3.75704,0.28723
243,24400,-25.83349,3.49252,0.29438,-27.43254,2.95838,0.31096,-25.22265,4.51653,0.29103
244,24500,-26.01735,3.17750,0.29651,-27.46460,3.00382,0.30975,-25.01036,4.17723,0.29174
245,24600,-25.85250,3.85067,0.29447,-27.35064,2.88789,0.31205,-25.20655,3.54910,0.29059
246,24700,-25.69301,3.44200,0.29623,-27.45146,3.09697,0.30884,-25.15230,3.54364,0.28915
247,24800,-25.74899,3.50871,0.29666,-27.32101,3.27285,0.30898,-25.20482,3.77805,0.28754
248,24900,-25.72341,3.43624,0.29802,-27.25280,3.11151,0.30694,-25.22013,3.87109,0.28854
